variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"z_u[14,374]",2.2175017125,2.2192999999999996,0.33181872185620603,0.3277213169999994,1.6648825,2.764957,1.0014606750700628,4197.078817847695,2888.044881983594
"z_u[15,374]",-0.20006866956845001,-0.201272,0.3154020155955011,0.31721376014999997,-0.7123221999999999,0.3348860999999998,1.0002144250068654,3953.6029384947333,2954.846528121643
"z_u[16,374]",-2.146879631,-2.14733,0.42158209128418855,0.4177373759999998,-2.826392,-1.4526105000000005,1.0019911828725632,4040.2901292649385,3039.896998073403
"z_u[17,374]",1.60135206845,1.601165,0.424742723382138,0.43933144500000004,0.9157611,2.2943809999999987,1.0017804848337035,4687.2078582583545,2820.2786401016297
"z_u[18,374]",0.616974199598,0.609441,0.442579350399601,0.44376886679999994,-0.1060904,1.3460695,1.00335475394525,5087.210242093355,2337.2242191057626
"z_u[19,374]",1.481015340525,1.48358,0.39504746854189643,0.4010062349999998,0.83314315,2.1273329999999993,0.999753824431928,4679.259709228397,2865.572032990841
"z_u[1,375]",0.060647032498999984,0.07142845,0.7117605578509479,0.6984165363,-1.1283889999999999,1.2302019999999998,1.0012079894893924,1827.043543821094,2828.238077263632
"z_u[2,375]",0.172409080640225,0.1760005,0.5691479209314019,0.5608883364,-0.79017665,1.098222,1.0012187161393509,2548.366425941442,2792.638594522385
"z_u[3,375]",0.52500139782975,0.5271975,0.5386294435646087,0.5428206315,-0.3715168,1.4245064999999997,1.0002350090552212,3105.6401188025307,2811.777757517019
"z_u[4,375]",-0.7444583074675,-0.7469525,0.35316746025604145,0.3485637078,-1.3255810000000001,-0.15760445000000003,1.0024460328882399,1607.3722328628178,2336.0759826180056
"z_u[5,375]",0.296957593731,0.29419700000000004,0.34739875935162096,0.3503035389,-0.27857315,0.8577387999999999,1.0008362612397619,3334.5755402425616,3234.660887879976
"z_u[6,375]",2.1261850275,2.1282,0.5370529909282309,0.5409117840000001,1.2498230000000001,3.0272389999999993,1.0010038803192391,4315.891081684816,3001.100809277805
"z_u[7,375]",-0.93943851502125,-0.9365965,0.3530292140410334,0.3507105126,-1.5348745,-0.3699364500000001,1.0020017985440102,1717.4861731256615,2723.8827531191346
"z_u[8,375]",-0.5519470944685,-0.5544425,0.3500964900515616,0.3550182069,-1.120259,0.0338729899999996,1.0022289698407636,3336.438639089065,3033.334174836724
"z_u[9,375]",-0.8314181308155,-0.840039,0.5156157019267645,0.5137668606,-1.679978,0.04021869999999997,1.0008820196170805,3657.4138323273596,2647.9890765494024
"z_u[10,375]",-0.28169326258325,-0.28346150000000003,0.5030681765764937,0.49615683431999996,-1.0826525,0.5668353999999992,1.0027045828640877,4501.576467932453,3164.068139021921
"z_u[11,375]",0.137343716796575,0.1378575,0.3786581862182353,0.37117928819999996,-0.48743065,0.7568269999999996,1.0007742879760444,4338.805311051805,3106.7080623142915
"z_u[12,375]",0.674140126995,0.674596,0.37726443931862047,0.38002003199999995,0.052943755,1.2959055,1.0011894909357626,5046.787045770897,2955.413347152462
"z_u[13,375]",0.758012642969,0.762372,0.5010887782925635,0.5135251968,-0.06300537999999997,1.5705419999999992,1.0017899749700536,4537.282704976972,3050.818618564176
"z_u[14,375]",-0.37600951944375,-0.372518,0.3898038295557779,0.39782976449999996,-1.03555,0.25909894999999994,1.0004133095965653,4393.080619335427,3041.8856073083757
"z_u[15,375]",-0.6043480485930925,-0.6052955,0.38044011843809644,0.3780318654,-1.2297254999999998,0.026184889999999683,1.0013671994822677,4150.759065860892,2973.027690762075
"z_u[16,375]",-1.04982494050625,-1.0502850000000001,0.5058315924749583,0.4940149221,-1.8934954999999998,-0.21292150000000026,1.002340106322476,5163.342017176751,2929.044566016292
"z_u[17,375]",-0.08334124115417502,-0.0826986,0.5159858565176888,0.5206720700999999,-0.9301559,0.7658216999999994,1.0011182680542845,4984.720215557737,2653.5333681545953
"z_u[18,375]",0.28806996106425,0.2850315,0.5022060718236838,0.5055903216000001,-0.52191325,1.1216494999999997,1.00105584278482,4857.426703261893,2762.616106308589
"z_u[19,375]",-0.0010131371575000105,-0.001639145,0.4690423980613719,0.469024431477,-0.7812086500000001,0.7704105499999997,1.0013397934811883,4400.823935743694,2993.632717404837
"z_u[1,376]",0.095481807341,0.0936009,0.7258760397225743,0.72943015614,-1.1188965,1.2849599999999999,1.001277648454521,2243.989128543115,2693.8922906637804
"z_u[2,376]",-1.1200179779875,-1.113975,0.6117536459273574,0.6202976010000001,-2.12202,-0.13217145000000027,1.0004688322574222,3140.417850769014,3138.1105297649897
"z_u[3,376]",0.67786791270275,0.6783935,0.5818564478886359,0.5806328619,-0.27568515000000005,1.6177674999999985,1.0013570144648378,3581.3725084017224,2905.0223486660643
"z_u[4,376]",0.44304489471,0.440987,0.3681889251968347,0.36023028719999994,-0.16539809999999996,1.0510374999999996,1.0018471015495416,2003.5738139869284,2410.727214369317
"z_u[5,376]",-0.37438157810575,-0.371683,0.381335783001347,0.3754958781,-1.0023754999999999,0.25464865,1.0014968556436916,4149.574725554494,3388.0739881814297
"z_u[6,376]",0.63764926174625,0.6519280000000001,0.5620750265143812,0.5611107264,-0.2948908999999999,1.5519889999999994,1.0012587459947258,3859.7918062086023,3291.1429591535307
"z_u[7,376]",-0.261144691889,-0.2596225,0.37032528155737976,0.37138327913399993,-0.8694607,0.3468093999999999,1.0013699968113765,1873.887535486774,2361.7824517404583
"z_u[8,376]",1.1145588843,1.116505,0.3819582654982494,0.37585021949999997,0.4858418,1.7327084999999998,1.0008059227664328,3713.488794257442,3047.270720210311
"z_u[9,376]",1.6943157939825,1.69489,0.5392866153367261,0.5255149829999999,0.82265255,2.583401,0.9997366607465944,3769.930994803408,3008.973906106183
"z_u[10,376]",0.33563993282225,0.340063,0.5577338294480977,0.56055979224,-0.5719588499999999,1.2360384999999998,1.0021426635434956,4941.150241044041,2303.168093094935
"z_u[11,376]",0.82296479943,0.8262045,0.43866365718636663,0.4466992257,0.09219997500000005,1.5433279999999998,1.001456311017522,4706.213601224351,3098.8756169536646
"z_u[12,376]",0.078954012111075,0.078181,0.42691014644106107,0.4251740976,-0.6220655,0.7830158999999999,1.0021472822083592,4927.601957979949,3048.6508097189367
"z_u[13,376]",-1.34521154279,-1.3533849999999998,0.550544744064836,0.5575725014999999,-2.2465439999999997,-0.4286751000000005,1.0009073059205302,4878.961696257931,2886.280922173173
"z_u[14,376]",-0.7494403904575,-0.7444575,0.44047251429932377,0.4479846398999999,-1.4848205,-0.021889045000000093,1.0009334217264516,5311.257656962845,2981.064304109348
"z_u[15,376]",0.95158771787,0.9518755,0.432654387171788,0.43734920879999994,0.2403864,1.6806199999999993,1.0015538568089841,4379.395833122756,2968.25991672401
"z_u[16,376]",-0.41191845732550003,-0.415723,0.5469277357019009,0.5444617214399999,-1.3002075,0.49362459999999964,1.0007560174784216,4765.518858165859,2659.60154530808
"z_u[17,376]",-0.47614021345975,-0.4786605,0.5237812981797555,0.5239226706,-1.312776,0.39198054999999904,1.0007033138052777,5044.991658275616,2934.891595804979
"z_u[18,376]",-1.44889596986275,-1.454495,0.5576556470151547,0.5575317300000001,-2.3812265,-0.5440998500000004,1.0021638243783548,5160.783595884704,2954.930573618922
"z_u[19,376]",-1.2727091895245,-1.2811249999999998,0.5105352544820349,0.49028840700000026,-2.1142365,-0.4271552000000003,0.9997316394760023,6146.1179289143975,2604.058005198424
"z_u[1,377]",-0.5193719701774,-0.503324,0.7387066526828147,0.7538792160689999,-1.7327635,0.6958058999999985,1.0006038882102277,2162.308589378713,2911.6900031411633
"z_u[2,377]",1.332844675302,1.32675,0.6122039284381894,0.6202079037,0.33658449999999995,2.3430964999999997,0.9999095395601524,3080.5635918729954,3263.6300942590497
"z_u[3,377]",0.36907251547375,0.372236,0.5813467302710176,0.5737520411699999,-0.5900004,1.3306349999999987,1.000663855310491,3710.5095624473083,3004.8595045732227
"z_u[4,377]",-0.059583943794000005,-0.05961635,0.3658506593076719,0.36673319319000003,-0.66989805,0.5343915499999998,1.0013141103158232,2160.625014777551,2321.900858626636
"z_u[5,377]",-0.12570937037855,-0.12081900000000001,0.3783320883022388,0.3792824385,-0.7664894499999999,0.47469374999999997,1.0007406251046764,3647.425025013972,3186.021326695589
"z_u[6,377]",1.98785639495,1.987395,0.5721550174616353,0.571898124,1.0431295,2.9113245,1.0007563010582843,3774.4897663493216,2896.7994080235812
"z_u[7,377]",-0.863941520935,-0.8591455,0.3754632377458478,0.37258405169999986,-1.4872459999999998,-0.24480470000000018,1.001142687194888,2070.8243672695644,2935.4751161225818
"z_u[8,377]",-0.035180124624175003,-0.0349098,0.38052219438797824,0.3864404313,-0.66605445,0.5858484499999999,1.0007416738698833,4330.571033712646,2877.9872556038863
"z_u[9,377]",-2.650782922,-2.6558450000000002,0.5616395413476345,0.570993738,-3.572401,-1.7422160000000022,1.0018158208344858,4033.942867706557,3182.6292428321267
"z_u[10,377]",-0.08057488542999999,-0.0882185,0.5506194220561091,0.5591447987999999,-0.9674599500000001,0.8227723499999998,0.9996927666496012,4664.670513006131,3332.509681669813
"z_u[11,377]",-0.917043233267,-0.915269,0.43171023368173933,0.4278168321,-1.628601,-0.20019505000000024,1.0005539225407103,4581.008193283685,2729.4214753843135
"z_u[12,377]",-0.33456827374500003,-0.3366665,0.4120123127898034,0.40849106697,-1.021763,0.32549259999999997,0.999967152794476,5568.7041160610925,2917.480625127025
"z_u[13,377]",1.03936835678475,1.0399699999999998,0.5625110761795202,0.5581885217999998,0.08849621500000004,1.9597164999999999,1.000254122599679,5641.218781046761,2820.4909275418804
"z_u[14,377]",-1.0565598071294,-1.05885,0.4298897565742459,0.42495689670000003,-1.7667964999999999,-0.3580718000000003,1.001811612989451,5180.888556497924,3204.741373972845
"z_u[15,377]",0.344088064116175,0.3378155,0.42109421044370826,0.41616352196999995,-0.33405765000000004,1.0412179999999998,1.0003715060255824,4788.769119037854,3048.7694297669705
"z_u[16,377]",-1.1912861667525,-1.18886,0.560281161059732,0.5525101638,-2.1064885,-0.25975960000000037,1.0002790967212734,5202.8796482509,3013.5435894528696
"z_u[17,377]",0.8145740459999999,0.826558,0.5624283827582276,0.5590098822,-0.10654124999999999,1.7302639999999998,1.0023204848654632,6242.367170102682,3104.2193231171836
"z_u[18,377]",0.58494481021275,0.590661,0.5599813197801355,0.5670952413,-0.31961905,1.5083914999999999,1.0001873681455267,4930.940466678827,2554.6682572790155
"z_u[19,377]",0.75649079657,0.7584375,0.5356543639555873,0.5349406125000001,-0.12594765,1.6209235,1.0016874108615295,5386.360670656356,3008.1904692804696
"z_u[1,378]",-0.10305554518410001,-0.08925185,0.7672893525813623,0.77550528699,-1.3595215,1.1615814999999992,1.000973379971754,2701.666602360277,2803.0615202770455
"z_u[2,378]",-1.62163999736,-1.62386,0.6551444212054202,0.6700684829999998,-2.6955839999999998,-0.5441979500000016,1.000767860424578,3541.923156258266,3278.9055743810104
"z_u[3,378]",1.2355443611975,1.233165,0.6618826149380767,0.6676444319999999,0.13329165000000004,2.313393,1.001544225486599,4049.871369410982,3127.8414619601194
"z_u[4,378]",0.14547526327675,0.149586,0.39395079279294215,0.39315216149999993,-0.50201305,0.7766256999999999,1.0003999355975446,2165.412591854522,3111.3483468147065
"z_u[5,378]",0.4830527246636,0.47250250000000005,0.43983785639921813,0.4446999396,-0.23434509999999997,1.2294835000000002,1.0015167720218154,4402.342959600253,3009.567487226317
"z_u[6,378]",-0.636040897405,-0.6480600000000001,0.6419314407587103,0.6299508096,-1.685797,0.42942819999999987,1.000403361346385,4613.159733420569,2899.824405071558
"z_u[7,378]",0.8121194412625,0.8172474999999999,0.39371966645597567,0.39466070699999994,0.15872420000000004,1.4513544999999999,1.0000640513447454,2440.038292961066,2174.734251278393
"z_u[8,378]",0.1529557122190075,0.15426,0.44378310461039633,0.4331927397,-0.5795020499999999,0.8703736499999992,1.0006437172677654,4512.925813468993,3222.321071132063
"z_u[9,378]",0.1151937100376,0.0978276,0.6381444982964777,0.64181146134,-0.9368696,1.1424809999999999,1.0011524018652491,4291.32336872997,3007.4545855592974
"z_u[10,378]",1.12241694153225,1.117955,0.6491715250271782,0.6422801112000001,0.04218393500000002,2.1922434999999996,1.0016965830696094,4317.386895230735,2501.528966540906
"z_u[11,378]",0.664963398355,0.660197,0.4965156251934662,0.4967621799,-0.14133849999999998,1.4834919999999998,1.0001178231893144,5389.4207871803765,3206.8629823262427
"z_u[12,378]",0.640322611901765,0.6489235,0.48844271682847784,0.480199314,-0.18797355,1.451536999999999,1.001067755918606,4908.202362253424,3224.45739174954
"z_u[13,378]",0.11572253382322502,0.115715,0.642274985476432,0.6574708307999999,-0.9507857000000001,1.1948465,1.0003227421458358,5369.169308099285,2827.9150837285265
"z_u[14,378]",-0.57573231378325,-0.572009,0.48878683778406845,0.4889347932,-1.392011,0.21476654999999972,1.0010616613823626,4580.409549774152,3181.1849527776194
"z_u[15,378]",-0.324884364242,-0.32286000000000004,0.49091071238475537,0.5081196372000001,-1.1278644999999998,0.47420935,1.001085045080978,5711.74145032836,2991.3309393395207
"z_u[16,378]",1.2815776989675,1.28553,0.630227127977004,0.6240278225999999,0.24387175000000003,2.3112319999999995,0.9997924197838202,5437.594479900175,3164.458438811185
"z_u[17,378]",-0.5666200207764,-0.5795445,0.6456008365142756,0.6489614480999999,-1.631134,0.5031909999999998,1.0013602498438419,5553.621839382768,2995.6114499261516
"z_u[18,378]",-1.17840517739025,-1.1782,0.6398148229987491,0.6279492995999999,-2.1930004999999997,-0.09947306500000001,1.0013337675832297,5398.7322469232095,2516.410679572741
"z_u[19,378]",-1.4140345551575,-1.41338,0.5956525256423575,0.607480524,-2.3628075,-0.43201655000000033,1.0021434851479412,5492.927034286214,2944.105633164482
"z_u[1,379]",-0.467953148497275,-0.45919449999999995,0.745736772644864,0.7515122229299999,-1.7108619999999999,0.73136825,1.0006800007315981,2269.032174034588,2838.550002442339
"z_u[2,379]",0.1754943027365,0.18132,0.6133289074752067,0.6193917323999999,-0.83926985,1.1836349999999995,1.0011738960504688,3125.2691030898977,2913.429430478681
"z_u[3,379]",-0.160273681429975,-0.158581,0.5770202407119399,0.5706668247,-1.1062325000000002,0.7747301,1.0002071989243304,3608.6331134988754,3136.2022980698307
"z_u[4,379]",0.05680051623,0.05035125,0.38021632509070397,0.37120375110000003,-0.5623608,0.6700496999999997,1.001567284845644,2058.9915383705707,2567.123245218124
"z_u[5,379]",-0.74854883634175,-0.749575,0.3805611815780964,0.38031803459999997,-1.3673564999999999,-0.11090695000000049,1.0002641365915046,3968.8444168606825,2954.1222566527
"z_u[6,379]",0.8395326043093749,0.838484,0.5521613473938694,0.5639654727000001,-0.05303044999999995,1.7307929999999991,1.0004354279826089,4257.1105589198705,3120.551299293019
"z_u[7,379]",-0.481116076415275,-0.478131,0.37291936118204305,0.37540988729999997,-1.0838925,0.1330282499999999,1.000507764827407,2088.2387821674783,2482.9730083493628
"z_u[8,379]",1.64853428825,1.6456050000000002,0.37407753046152187,0.3635112810000003,1.025051,2.2717104999999993,0.9998913937854695,3883.147050345649,2896.280985803631
"z_u[9,379]",0.797896466262,0.797914,0.5612510448379349,0.5462906567999999,-0.133265,1.6981924999999989,1.0031315926974478,3996.134919242376,2816.620763751995
"z_u[10,379]",0.96097819282875,0.95396,0.5625393879300946,0.5760027020999999,0.03606744500000003,1.874091499999999,1.0035141657482807,4201.504324982312,2963.487012344181
"z_u[11,379]",0.375051677014125,0.38105849999999997,0.4305471685663674,0.42043526321999997,-0.3467489,1.0834564999999994,1.0028238706548465,4917.184946658439,2693.952424781624
"z_u[12,379]",2.06965023225,2.077285,0.4129152464460262,0.4115771729999998,1.3942625000000002,2.741949,1.0005451067429392,4458.041857037642,2872.6511218774635
"z_u[13,379]",-0.544227459301674,-0.5441685,0.543789780149259,0.5467176456000001,-1.4363455,0.33102724999999983,1.00101978710379,5108.241193998898,2961.7468291262157
"z_u[14,379]",-0.52354350048225,-0.5152715,0.4294574228475475,0.434216475,-1.2402709999999997,0.18055699999999994,0.9996171385994607,3982.925361168421,2827.956458833389
"z_u[15,379]",0.67198852997725,0.6598445,0.4271883626629344,0.43373462999999995,-0.020234319999999997,1.3927364999999996,1.0005784153763315,4215.5981555094195,2536.1289087940204
"z_u[16,379]",-0.7340331348125,-0.7383805000000001,0.5430839877206105,0.5523952623000001,-1.6213134999999999,0.1593724499999998,1.0021671797267568,4860.822662869328,3114.072295651613
"z_u[17,379]",-1.3819919265275,-1.38857,0.56353564842700965,0.5664050909999998,-2.3080520000000004,-0.44891695,1.0001542039192504,4968.014855600017,2870.0068578085475
"z_u[18,379]",0.133742786998,0.1330135,0.5640718820772543,0.5677764959999999,-0.80122015,1.0714354999999995,1.0007045054800434,5164.992883055573,2831.066782457932
"z_u[19,379]",0.05398751562225,0.054401000000000005,0.5405811619383798,0.5377842393,-0.8333569999999999,0.9666646999999999,1.0010376230618412,5162.880107986324,2594.3549558239492
"z_u[1,380]",0.5035197677837501,0.51212,0.7832182086567363,0.77791984935,-0.7860899,1.8034489999999992,1.0013686600458822,2029.1879232837573,2563.5139155582256
"z_u[2,380]",0.514231689191225,0.508587,0.6858634064797879,0.6936137277300001,-0.61130555,1.6345589999999994,1.0011369998359405,3308.445699928912,2892.477674367456
"z_u[3,380]",0.09200920618000002,0.09558934999999999,0.6340368038540575,0.6337472292899999,-0.9437169,1.1122939999999992,1.0012895020905996,3586.4760080642527,3153.404192758839
"z_u[4,380]",-0.026228205941149996,-0.0228873,0.41407557238485915,0.41839416779999994,-0.690761,0.65261585,1.0039187230893898,1735.0086625195258,2682.6128360345983
